"Worldwide Express","Worldwide Express",module,Magento/Ups
"Worldwide Express Saver","Worldwide Express Saver",module,Magento/Ups
"Worldwide Express Letter","Worldwide Express Letter",module,Magento/Ups
"Worldwide Express Plus","Worldwide Express Plus",module,Magento/Ups
"Worldwide Express Plus Letter","Worldwide Express Plus Letter",module,Magento/Ups
"Worldwide Expedited","Worldwide Expedited",module,Magento/Ups
"Customer Packaging","Zákaznické balení",module,Magento/Ups
"UPS Letter Envelope","UPS Dopisní obálka",module,Magento/Ups
"Customer Supplied Package","Zákazníkem dodaný balík",module,Magento/Ups
"UPS Tube","UPS tuba",module,Magento/Ups
"PAK","PAK",module,Magento/Ups
"UPS Express Box","UPS Express Box",module,Magento/Ups
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilo",module,Magento/Ups
"UPS Worldwide 10 kilo","UPS Worldwide 10 kilo",module,Magento/Ups
"Pallet","Paleta",module,Magento/Ups
"Small Express Box","Small Express Box",module,Magento/Ups
"Medium Express Box","Medium Express Box",module,Magento/Ups
"Large Express Box","Large Express Box",module,Magento/Ups
"Residential","Rezidenční",module,Magento/Ups
"Commercial","Obchodní",module,Magento/Ups
"Pounds","Libry",module,Magento/Ups
"Kilograms","Kilogramy",module,Magento/Ups
"Sorry, something went wrong. Please try again or contact us and we'll try to help.","Omlouváme se, něco se pokazilo. Opakujte akci později nebo nás kontaktujte.",module,Magento/Ups
"We can't convert a rate from ""%1-%2"".","We can't convert a rate from ""%1-%2"".",module,Magento/Ups
"Cannot retrieve shipping rates","Sazby přepravného nelze načíst",module,Magento/Ups
"status","stav",module,Magento/Ups
"error_message","chybova_zprava",module,Magento/Ups
"Empty response","Žádná odpověď",module,Magento/Ups
"Delivery Confirmation","Potvrzení doručení",module,Magento/Ups
"Signature Required","Povinný podpis",module,Magento/Ups
"Adult Signature Required","Povinný podpis dospělého",module,Magento/Ups
"Not Required","Nepovinný",module,Magento/Ups
"None","Nic",module,Magento/Ups
"label","označení",module,Magento/Ups
"United Parcel Service","United Parcel Service",module,Magento/Ups
"United Parcel Service XML","United Parcel Service XML",module,Magento/Ups
"Field ","Údaj ",module,Magento/Ups
" is required."," je povinný.",module,Magento/Ups
"UPS","UPS",module,Magento/Ups
"Access License Number","Přístupové licenční číslo",module,Magento/Ups
"Enabled for Checkout","Zapnuto v pokladně",module,Magento/Ups
"Allowed Methods","Povolené způsoby",module,Magento/Ups
"Packages Request Type","Způsob požadovaného balení",module,Magento/Ups
"Container","Kontejner",module,Magento/Ups
"Enable Free Shipping Threshold","Zapnout limit přepravného zdarma",module,Magento/Ups
"Free Shipping Amount Threshold","Limit přepravného zdarma",module,Magento/Ups
"Destination Type","Cílová oblast",module,Magento/Ups
"Free Method","Bezplatný způsob",module,Magento/Ups
"Gateway URL","URL brány",module,Magento/Ups
"Gateway XML URL","URL XML brány",module,Magento/Ups
"Calculate Handling Fee","Výpočet balného",module,Magento/Ups
"Handling Applied","Balné použít",module,Magento/Ups
"Handling Fee","Balné",module,Magento/Ups
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Maximální hmotnost balení (maximální podporovanou přepravní hmotnost konzultujte přímo s přepravcem)",module,Magento/Ups
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","Minimální hmotnost balení (minimální podporovanou přepravní hmotnost konzultujte přímo s přepravcem)",module,Magento/Ups
"Origin of the Shipment","Původ zásilky",module,Magento/Ups
"Password","Heslo",module,Magento/Ups
"Pickup Method","Způsob vyzvednutí",module,Magento/Ups
"Sort Order","Řadit podle",module,Magento/Ups
"Title","Název",module,Magento/Ups
"Tracking XML URL","URL sledovacího XML",module,Magento/Ups
"UPS Type","Druh UPS",module,Magento/Ups
"Live Account","Ostrý účet",module,Magento/Ups
"Weight Unit","Jednotka hmotnosti",module,Magento/Ups
"User ID","ID uživatele",module,Magento/Ups
"Enable Negotiated Rates","Zapnout sjednané sazby",module,Magento/Ups
"Shipper Number","Číslo přepravce",module,Magento/Ups
"Required for negotiated rates; 6-character UPS","Požadováno pro sjednané sazby; 6-znaků UPS",module,Magento/Ups
"Ship to Applicable Countries","Doručení do dostupných zemí",module,Magento/Ups
"Ship to Specific Countries","Doručení do zvolených zemí",module,Magento/Ups
"Show Method if Not Applicable","Zobrazit způsob, i když není použitelný",module,Magento/Ups
"Displayed Error Message","Zobrazená chybová zpráva",module,Magento/Ups
"Mode","Režim",module,Magento/Ups
"This enables or disables SSL verification of the Magento server by UPS.","Zapnout nebo vypnout ověření ze stany UPS nastavení SSL Magento serveru.",module,Magento/Ups
"Debug","Ladící režim",module,Magento/Ups
"Live account","Ostrý účet",module,Magento/Ups
"Request Tax-Inclusive Rate","Request Tax-Inclusive Rate",module,Magento/Ups
"Edit URL Rewrite for a Category","Upravit přepis URL kategorie",module,Magento/UrlRewrite
"Add URL Rewrite for a Category","Přidat přepis URL kategorie",module,Magento/UrlRewrite
"Category:","Kategorie:",module,Magento/UrlRewrite
"We can't set up a URL rewrite because the product you chose is not associated with a website.","Přepis URL nelze nastavit, protože zvolený produkt není přiřazen k webu.",module,Magento/UrlRewrite
"Please assign a website to the selected category.","Ke zvolené kategorii přiřaďte web prosím.",module,Magento/UrlRewrite
"Edit URL Rewrite for a Product","Upravit přepis URL produktu",module,Magento/UrlRewrite
"Add URL Rewrite for a Product","Přidat přepis URL produktu",module,Magento/UrlRewrite
"Product:","Produkt:",module,Magento/UrlRewrite
"Skip Category Selection","Přeskočit výběr kategorie",module,Magento/UrlRewrite
"ID","ID",module,Magento/UrlRewrite
"Name","Jméno",module,Magento/UrlRewrite
"SKU","Kód",module,Magento/UrlRewrite
"Status","Stav",module,Magento/UrlRewrite
"Edit URL Rewrite for CMS page","Upravit přepis URL CMS stránky",module,Magento/UrlRewrite
"Add URL Rewrite for CMS page","Přidat přepis URL CMS stránky",module,Magento/UrlRewrite
"CMS page:","CMS stránka:",module,Magento/UrlRewrite
"Please assign a website to the selected CMS page.","Ke zvolené CMS stránce přiřaďte web prosím.",module,Magento/UrlRewrite
"Title","Název",module,Magento/UrlRewrite
"URL Key","URL klíč",module,Magento/UrlRewrite
"Store View","Zobrazení obchodu",module,Magento/UrlRewrite
"Edit URL Rewrite","Upravit přepis URL",module,Magento/UrlRewrite
"Add New URL Rewrite","Přidat nový přepis URL",module,Magento/UrlRewrite
"Reset","Obnovit",module,Magento/UrlRewrite
"Back","Zpět",module,Magento/UrlRewrite
"Delete","Smazat",module,Magento/UrlRewrite
"Are you sure you want to do this?","Opravdu to chcete udělat?",module,Magento/UrlRewrite
"Save","Uložit",module,Magento/UrlRewrite
"Block Information","Údaje bloku",module,Magento/UrlRewrite
"URL Rewrite Information","Údaje přepisu URL",module,Magento/UrlRewrite
"Request Path","Požadovaná cesta",module,Magento/UrlRewrite
"Target Path","Cílová cesta",module,Magento/UrlRewrite
"Redirect Type","Způsob přesměrování",module,Magento/UrlRewrite
"Description","Popis",module,Magento/UrlRewrite
"Store","Obchod",module,Magento/UrlRewrite
"URL Rewrite Management","Správa přepisu URL",module,Magento/UrlRewrite
"Add URL Rewrite","Přidat přepis URL",module,Magento/UrlRewrite
"Custom","Vlastní",module,Magento/UrlRewrite
"For Category","For Category",module,Magento/UrlRewrite
"For Product","For Product",module,Magento/UrlRewrite
"For CMS page","Pro CMS stránku",module,Magento/UrlRewrite
"Create URL Rewrite","Create URL Rewrite",module,Magento/UrlRewrite
"You deleted the URL rewrite.","Přepis URL byl odstraněn.",module,Magento/UrlRewrite
"We can't delete URL Rewrite right now.","Přepis URL nyní nelze odstranit.",module,Magento/UrlRewrite
"URL Rewrites","Přepisy URL",module,Magento/UrlRewrite
"The product you chose is not associated with the selected store or category.","Zvolený produkt není přiřazen ke zvolenému obchodu nebo kategorii.",module,Magento/UrlRewrite
"The category you chose is not associated with the selected store.","Zvolená kategorie není přiřazena ke zvolenému obchodu.",module,Magento/UrlRewrite
"The URL Rewrite has been saved.","Přepis URL byl uložen.",module,Magento/UrlRewrite
"Something went wrong while saving URL Rewrite.","Při ukládání přepisu URL nastala chyba.",module,Magento/UrlRewrite
"Do not use two or more consecutive slashes in the request path.","V požadované cestě nepoužívejte dvě po sobě jdoucí lomítka.",module,Magento/UrlRewrite
"Anchor symbol (#) is not supported in request path.","Kotvící znak (#) v požadované cestě není podporován.",module,Magento/UrlRewrite
"Do not use two or more consecutive slashes in the url rewrite suffix.","V příponě přepisu URL nepoužívejte dvě po sobě jdoucí lomítka.",module,Magento/UrlRewrite
"Anchor symbol (#) is not supported in url rewrite suffix.","Kotvící znak (#) v příponě přepisu URL není podporován.",module,Magento/UrlRewrite
"URL key for specified store already exists","URL klíč ve zvoleném obchodě již existuje",module,Magento/UrlRewrite
"Exception instance doesn't match %1 type","Instance výjimky neodpovídá typu %1",module,Magento/UrlRewrite
"No","Ne",module,Magento/UrlRewrite
"Temporary (302)","Dočasně (302)",module,Magento/UrlRewrite
"Permanent (301)","Trvale (301)",module,Magento/UrlRewrite
"Request Path for Specified Store","Požadovaná cesta určeného obchodu",module,Magento/UrlRewrite
"URL key for specified store already exists.","URL klíč ve zvoleném obchodě již existuje.",module,Magento/UrlRewrite
"message %1","zpráva %1",module,Magento/UrlRewrite
"message","vzkaz",module,Magento/UrlRewrite
"Custom storage message","Vlastní zpráva úložiště",module,Magento/UrlRewrite
"Select Category","Vybrat kategorii",module,Magento/UrlRewrite
"The value specified in the URL Key field would generate a URL that already exists.","Hodnota zadaná v URL klíči by generovala URL adresu, která již existuje.",module,Magento/UrlRewrite
"To resolve this conflict, you can either change the value of the URL Key field (located in the Search Engine Optimization section) to a unique value, or change the Request Path fields in all locations listed below:","Chcete-li tento konflikt vyřešit, můžete změnit URL klíč (v sekci optimalizace pro vyhledávače) na jedinečnou hodnotu nebo změňte změňte údaj Požadovaná cesta ve všech níže uvedených umístěních:",module,Magento/UrlRewrite
"Action","Akce",module,Magento/UrlRewrite
"Edit","Upravit",module,Magento/UrlRewrite
"For category","Pro kategorii",module,Magento/UrlRewrite
"For product","Pro produkt",module,Magento/UrlRewrite
"Create URL Rewrite:","Vytvořit přepis URL:",module,Magento/UrlRewrite
"The selected product isn't associated with the selected store or category.","The selected product isn't associated with the selected store or category.",module,Magento/UrlRewrite
"The selected category isn't associated with the selected store.","The selected category isn't associated with the selected store.",module,Magento/UrlRewrite
"An error occurred while saving the URL rewrite. Please try to save again.","An error occurred while saving the URL rewrite. Please try to save again.",module,Magento/UrlRewrite
"""url"" argument should be specified and not empty","""url"" argument should be specified and not empty",module,Magento/UrlRewriteGraphQl
"""model"" value should be specified","""model"" value should be specified",module,Magento/UrlRewriteGraphQl
"Back","Zpět",module,Magento/User
"Reset","Obnovit",module,Magento/User
"Delete Role","Odstranit roli",module,Magento/User
"Are you sure you want to do this?","Opravdu to chcete udělat?",module,Magento/User
"Save Role","Uložit roli",module,Magento/User
"Roles","Role",module,Magento/User
"Add New Role","Přidat novou roli",module,Magento/User
"Role Information","Informace o roli",module,Magento/User
"Role Users","Uživatelé role",module,Magento/User
"User ID","ID uživatele",module,Magento/User
"User Name","Uživatelské jméno",module,Magento/User
"First Name","Jméno",module,Magento/User
"Last Name","Příjmení",module,Magento/User
"Email","E-mail",module,Magento/User
"Status","Stav",module,Magento/User
"Active","Aktivní",module,Magento/User
"Inactive","Neaktivní",module,Magento/User
"Role Resources","Zdroje role",module,Magento/User
"Role Info","Informace o roli",module,Magento/User
"Role Name","Název role",module,Magento/User
"Current User Identity Verification","Současné ověření identity uživatele",module,Magento/User
"Your Password","Vaše heslo",module,Magento/User
"Add New User","Přidat nového uživatele",module,Magento/User
"Users","Uživatelé",module,Magento/User
"Save User","Uložit uživatele",module,Magento/User
"Delete User","Odstranit uživatele",module,Magento/User
"Are you sure you want to revoke the user's tokens?","Skutečně chcete zrušit tokeny uživatele?",module,Magento/User
